Date,USDEUR,Hour
03/07/2012,1.25965,9
04/07/2012,1.25855,9
05/07/2012,1.25115,9
06/07/2012,1.23845,9
09/07/2012,1.22765,9
10/07/2012,1.2315,9
11/07/2012,1.22895,9
12/07/2012,1.22165,9
13/07/2012,1.22045,9
16/07/2012,1.2208,9
17/07/2012,1.23,9
18/07/2012,1.22845,9
19/07/2012,1.22745,9
20/07/2012,1.22595,9
23/07/2012,1.21065,9
24/07/2012,1.21135,9
25/07/2012,1.21285,9
26/07/2012,1.2122,9
27/07/2012,1.22485,9
30/07/2012,1.22665,9
31/07/2012,1.2258,9
01/08/2012,1.2313,9
02/08/2012,1.22725,9
03/08/2012,1.22125,9
06/08/2012,1.2362,9
07/08/2012,1.24115,9
08/08/2012,1.2385,9
09/08/2012,1.23385,9
10/08/2012,1.22815,9
13/08/2012,1.2296,9
14/08/2012,1.2371,9
15/08/2012,1.23335,9
16/08/2012,1.22745,9
17/08/2012,1.23685,9
20/08/2012,1.2352,9
21/08/2012,1.2409,9
22/08/2012,1.2476,9
23/08/2012,1.2546,9
24/08/2012,1.25445,9
27/08/2012,1.2524,9
28/08/2012,1.2532,9
29/08/2012,1.2559,9
30/08/2012,1.255,9
31/08/2012,1.25465,9
03/09/2012,1.25695,9
04/09/2012,1.2605,9
05/09/2012,1.2511,9
06/09/2012,1.26155,9
07/09/2012,1.26695,9
10/09/2012,1.2784,9
11/09/2012,1.28015,9
12/09/2012,1.2881,9
13/09/2012,1.29205,9
14/09/2012,1.3036,9
17/09/2012,1.31025,9
18/09/2012,1.30785,9
19/09/2012,1.30285,9
20/09/2012,1.2966,9
21/09/2012,1.30375,9
24/09/2012,1.29045,9
25/09/2012,1.29105,9
26/09/2012,1.28655,9
27/09/2012,1.28765,9
28/09/2012,1.29445,9
01/10/2012,1.2896,9
02/10/2012,1.2914,9
03/10/2012,1.29165,9
04/10/2012,1.29325,9
05/10/2012,1.3003,9
08/10/2012,1.29725,9
09/10/2012,1.29265,9
10/10/2012,1.28705,9
11/10/2012,1.2882,9
12/10/2012,1.29705,9
15/10/2012,1.29625,9
16/10/2012,1.3005,9
17/10/2012,1.30975,9
18/10/2012,1.31025,9
19/10/2012,1.3052,9
22/10/2012,1.3044,9
23/10/2012,1.30305,9
24/10/2012,1.29325,9
25/10/2012,1.30055,9
26/10/2012,1.29375,9
29/10/2012,1.2897,9
30/10/2012,1.29355,9
31/10/2012,1.29985,9
01/11/2012,1.29445,9
02/11/2012,1.28775,9
05/11/2012,1.27945,9
06/11/2012,1.2774,9
07/11/2012,1.2854,9
08/11/2012,1.27695,9
09/11/2012,1.2736,9
12/11/2012,1.27075,9
13/11/2012,1.26745,9
14/11/2012,1.27305,9
15/11/2012,1.27515,9
16/11/2012,1.275,9
19/11/2012,1.27835,9
20/11/2012,1.2785,9
21/11/2012,1.2768,9
22/11/2012,1.28635,9
23/11/2012,1.28835,9
26/11/2012,1.29535,9
27/11/2012,1.2978,9
28/11/2012,1.29285,9
29/11/2012,1.29745,9
30/11/2012,1.30135,9
03/12/2012,1.30285,9
04/12/2012,1.30745,9
05/12/2012,1.31155,9
06/12/2012,1.30655,9
07/12/2012,1.293,9
10/12/2012,1.2907,9
11/12/2012,1.2945,9
12/12/2012,1.3008,9
13/12/2012,1.30645,9
14/12/2012,1.3078,9
17/12/2012,1.316,9
18/12/2012,1.31715,9
19/12/2012,1.3243,9
20/12/2012,1.3227,9
21/12/2012,1.32185,9
24/12/2012,1.3218,9
25/12/2012,1.3188,9
26/12/2012,1.3196,9
27/12/2012,1.3265,9
28/12/2012,1.3211,9
31/12/2012,1.31955,9
01/01/2013,1.322,9
02/01/2013,1.3282,9
03/01/2013,1.31645,9
04/01/2013,1.30145,9
07/01/2013,1.3026,9
08/01/2013,1.31235,9
09/01/2013,1.30905,9
10/01/2013,1.30645,9
11/01/2013,1.32585,9
14/01/2013,1.33585,9
15/01/2013,1.33745,9
16/01/2013,1.32725,9
17/01/2013,1.334,9
18/01/2013,1.33635,9
21/01/2013,1.33045,9
22/01/2013,1.33405,9
23/01/2013,1.32975,9
24/01/2013,1.33215,9
25/01/2013,1.3424,9
28/01/2013,1.34445,9
29/01/2013,1.3453,9
30/01/2013,1.3506,9
31/01/2013,1.35625,9
01/02/2013,1.36515,9
04/02/2013,1.3596,9
05/02/2013,1.3529,9
06/02/2013,1.3544,9
07/02/2013,1.3565,9
08/02/2013,1.34105,9
11/02/2013,1.33835,9
12/02/2013,1.33875,9
13/02/2013,1.34665,9
14/02/2013,1.34145,9
15/02/2013,1.3334,9
18/02/2013,1.33395,9
19/02/2013,1.3352,9
20/02/2013,1.34215,9
21/02/2013,1.3204,9
22/02/2013,1.32195,9
25/02/2013,1.32335,9
26/02/2013,1.30735,9
27/02/2013,1.3084,9
28/02/2013,1.314,9
01/03/2013,1.3077,9
04/03/2013,1.3005,9
05/03/2013,1.3064,9
06/03/2013,1.3056,9
07/03/2013,1.3023,9
08/03/2013,1.30845,9
11/03/2013,1.2995,9
12/03/2013,1.30055,9
13/03/2013,1.3019,9
14/03/2013,1.2956,9
15/03/2013,1.30165,9
18/03/2013,1.29665,9
19/03/2013,1.29355,9
20/03/2013,1.2889,9
21/03/2013,1.28905,9
22/03/2013,1.29055,9
25/03/2013,1.29985,9
26/03/2013,1.2875,9
27/03/2013,1.28365,9
28/03/2013,1.2763,9
29/03/2013,1.282,9
01/04/2013,1.28095,9
02/04/2013,1.2846,9
03/04/2013,1.2817,9
04/04/2013,1.27935,9
05/04/2013,1.29245,9
08/04/2013,1.30115,9
09/04/2013,1.3029,9
10/04/2013,1.31015,9
11/04/2013,1.30825,9
12/04/2013,1.30635,9
15/04/2013,1.30545,9
16/04/2013,1.30475,9
17/04/2013,1.31895,9
18/04/2013,1.30485,9
19/04/2013,1.30965,9
22/04/2013,1.30465,9
23/04/2013,1.2983,9
24/04/2013,1.30105,9
25/04/2013,1.3065,9
26/04/2013,1.30185,9
29/04/2013,1.3087,9
30/04/2013,1.30615,9
01/05/2013,1.31915,9
02/05/2013,1.31725,9
03/05/2013,1.3127,9
06/05/2013,1.31085,9
07/05/2013,1.3079,9
08/05/2013,1.3123,9
09/05/2013,1.31535,9
10/05/2013,1.30005,9
13/05/2013,1.29715,9
14/05/2013,1.30005,9
15/05/2013,1.2902,9
16/05/2013,1.2861,9
17/05/2013,1.2863,9
20/05/2013,1.28715,9
21/05/2013,1.28715,9
22/05/2013,1.29345,9
23/05/2013,1.2894,9
24/05/2013,1.2979,9
27/05/2013,1.2942,9
28/05/2013,1.2908,9
29/05/2013,1.28905,9
30/05/2013,1.29635,9
31/05/2013,1.3017,9
03/06/2013,1.3019,9
04/06/2013,1.3069,9
05/06/2013,1.30625,9
06/06/2013,1.31255,9
07/06/2013,1.32315,9
10/06/2013,1.3217,9
11/06/2013,1.3281,9
12/06/2013,1.3297,9
13/06/2013,1.3338,9
14/06/2013,1.33305,9
17/06/2013,1.33415,9
18/06/2013,1.33835,9
19/06/2013,1.33935,9
20/06/2013,1.32215,9
21/06/2013,1.3218,9
24/06/2013,1.31075,9
25/06/2013,1.313,9
26/06/2013,1.30455,9
27/06/2013,1.30305,9
28/06/2013,1.30495,9
01/07/2013,1.30455,9
02/07/2013,1.3023,9
03/07/2013,1.29555,9
04/07/2013,1.2998,9
05/07/2013,1.2881,9
08/07/2013,1.28395,9
09/07/2013,1.2874,9
10/07/2013,1.2822,9
11/07/2013,1.30455,9
12/07/2013,1.30385,9
15/07/2013,1.30265,9
16/07/2013,1.30725,9
17/07/2013,1.315,9
18/07/2013,1.31205,9
19/07/2013,1.31245,9
22/07/2013,1.3159,9
23/07/2013,1.31855,9
24/07/2013,1.3236,9
25/07/2013,1.3186,9
26/07/2013,1.32875,9
29/07/2013,1.3285,9
30/07/2013,1.3271,9
31/07/2013,1.32885,9
01/08/2013,1.32445,9
02/08/2013,1.3215,9
05/08/2013,1.3288,9
06/08/2013,1.32665,9
07/08/2013,1.3284,9
08/08/2013,1.33465,9
09/08/2013,1.33835,9
12/08/2013,1.33095,9
13/08/2013,1.32985,9
14/08/2013,1.32695,9
15/08/2013,1.32895,9
16/08/2013,1.33385,9
19/08/2013,1.3328,9
20/08/2013,1.3371,9
21/08/2013,1.33865,9
22/08/2013,1.3353,9
23/08/2013,1.33635,9
26/08/2013,1.33675,9
27/08/2013,1.3337,9
28/08/2013,1.3365,9
29/08/2013,1.32655,9
30/08/2013,1.3245,9
02/09/2013,1.32155,9
03/09/2013,1.31755,9
04/09/2013,1.3175,9
05/09/2013,1.31885,9
06/09/2013,1.3131,9
09/09/2013,1.31965,9
10/09/2013,1.325,9
11/09/2013,1.3273,9
12/09/2013,1.3287,9
13/09/2013,1.3287,9
16/09/2013,1.33495,9
17/09/2013,1.3356,9
18/09/2013,1.33515,9
19/09/2013,1.35555,9
20/09/2013,1.35285,9
23/09/2013,1.35245,9
24/09/2013,1.3494,9
25/09/2013,1.3497,9
26/09/2013,1.3514,9
27/09/2013,1.3506,9
30/09/2013,1.3502,9
01/10/2013,1.3548,9
02/10/2013,1.353,9
03/10/2013,1.36055,9
04/10/2013,1.3611,9
07/10/2013,1.3588,9
08/10/2013,1.35705,9
09/10/2013,1.3525,9
10/10/2013,1.35285,9
11/10/2013,1.3567,9
14/10/2013,1.35535,9
15/10/2013,1.35445,9
16/10/2013,1.35315,9
17/10/2013,1.3622,9
18/10/2013,1.3693,9
21/10/2013,1.367,9
22/10/2013,1.3671,9
23/10/2013,1.3758,9
24/10/2013,1.379,9
25/10/2013,1.3822,9
28/10/2013,1.38095,9
29/10/2013,1.3764,9
30/10/2013,1.3768,9
31/10/2013,1.37115,9
01/11/2013,1.35385,9
04/11/2013,1.35095,9
05/11/2013,1.3484,9
06/11/2013,1.35055,9
07/11/2013,1.3524,9
08/11/2013,1.3417,9
11/11/2013,1.33855,9
12/11/2013,1.3385,9
13/11/2013,1.34335,9
14/11/2013,1.3456,9
15/11/2013,1.34535,9
18/11/2013,1.3501,9
19/11/2013,1.352,9
20/11/2013,1.3537,9
21/11/2013,1.3428,9
22/11/2013,1.34955,9
25/11/2013,1.353,9
26/11/2013,1.3558,9
27/11/2013,1.3586,9
28/11/2013,1.3608,9
29/11/2013,1.3608,9
02/12/2013,1.35895,9
03/12/2013,1.3568,9
04/12/2013,1.35815,9
05/12/2013,1.3604,9
06/12/2013,1.3659,9
09/12/2013,1.37155,9
10/12/2013,1.37535,9
11/12/2013,1.37635,9
12/12/2013,1.3784,9
13/12/2013,1.3762,9
16/12/2013,1.37555,9
17/12/2013,1.3771,9
18/12/2013,1.3767,9
19/12/2013,1.3678,9
20/12/2013,1.3637,9
23/12/2013,1.3678,9
24/12/2013,1.36745,9
25/12/2013,1.3677,9
26/12/2013,1.36865,9
27/12/2013,1.3796,9
30/12/2013,1.37485,9
31/12/2013,1.3769,9
01/01/2014,1.3746,9
02/01/2014,1.37275,9
03/01/2014,1.3639,9
06/01/2014,1.35955,9
07/01/2014,1.3627,9
08/01/2014,1.36075,9
09/01/2014,1.3608,9
10/01/2014,1.3605,9
13/01/2014,1.3667,9
14/01/2014,1.3683,9
15/01/2014,1.36235,9
16/01/2014,1.36065,9
17/01/2014,1.36015,9
20/01/2014,1.3556,9
21/01/2014,1.35385,9
22/01/2014,1.3541,9
23/01/2014,1.3629,9
24/01/2014,1.36725,9
27/01/2014,1.37,9
28/01/2014,1.3663,9
29/01/2014,1.36785,9
30/01/2014,1.36245,9
31/01/2014,1.35545,9
03/02/2014,1.34975,9
04/02/2014,1.35095,9
05/02/2014,1.35215,9
06/02/2014,1.35275,9
07/02/2014,1.3564,9
10/02/2014,1.36465,9
11/02/2014,1.3674,9
12/02/2014,1.36355,9
13/02/2014,1.36275,9
14/02/2014,1.36965,9
17/02/2014,1.3702,9
18/02/2014,1.372,9
19/02/2014,1.3756,9
20/02/2014,1.3697,9
21/02/2014,1.3712,9
24/02/2014,1.37535,9
25/02/2014,1.3754,9
26/02/2014,1.37445,9
27/02/2014,1.36615,9
28/02/2014,1.3714,9
03/03/2014,1.37785,9
04/03/2014,1.3756,9
05/03/2014,1.3741,9
06/03/2014,1.37285,9
07/03/2014,1.3874,9
10/03/2014,1.38925,9
11/03/2014,1.3858,9
12/03/2014,1.3851,9
13/03/2014,1.39525,9
14/03/2014,1.3874,9
17/03/2014,1.3904,9
18/03/2014,1.3913,9
19/03/2014,1.39145,9
20/03/2014,1.38225,9
21/03/2014,1.37855,9
24/03/2014,1.38005,9
25/03/2014,1.38305,9
26/03/2014,1.37965,9
27/03/2014,1.3764,9
28/03/2014,1.3713,9
31/03/2014,1.37455,9
01/04/2014,1.37955,9
02/04/2014,1.37935,9
03/04/2014,1.37625,9
04/04/2014,1.37045,9
07/04/2014,1.3712,9
08/04/2014,1.37695,9
09/04/2014,1.37925,9
10/04/2014,1.386,9
11/04/2014,1.3886,9
14/04/2014,1.3819,9
15/04/2014,1.3796,9
16/04/2014,1.38485,9
17/04/2014,1.3842,9
18/04/2014,1.3818,9
21/04/2014,1.3828,9
22/04/2014,1.3807,9
23/04/2014,1.3847,9
24/04/2014,1.38315,9
25/04/2014,1.38365,9
28/04/2014,1.38685,9
29/04/2014,1.38695,9
30/04/2014,1.3795,9
01/05/2014,1.3886,9
02/05/2014,1.3863,9
05/05/2014,1.3878,9
06/05/2014,1.3925,9
07/05/2014,1.39135,9
08/05/2014,1.39365,9
09/05/2014,1.3816,9
12/05/2014,1.3767,9
13/05/2014,1.3764,9
14/05/2014,1.37255,9
15/05/2014,1.36715,9
16/05/2014,1.372,9
19/05/2014,1.3709,9
20/05/2014,1.36855,9
21/05/2014,1.3714,9
22/05/2014,1.36805,9
23/05/2014,1.362,9
26/05/2014,1.36425,9
27/05/2014,1.3643,9
28/05/2014,1.3621,9
29/05/2014,1.3618,9
30/05/2014,1.3611,9
02/06/2014,1.3597,9
03/06/2014,1.35925,9
04/06/2014,1.36185,9
05/06/2014,1.3614,9
06/06/2014,1.36355,9
09/06/2014,1.3634,9
10/06/2014,1.35575,9
11/06/2014,1.3525,9
12/06/2014,1.35285,9
13/06/2014,1.3572,9
16/06/2014,1.3526,9
17/06/2014,1.3576,9
18/06/2014,1.3556,9
19/06/2014,1.3638,9
20/06/2014,1.3611,9
23/06/2014,1.3581,9
24/06/2014,1.3623,9
25/06/2014,1.3609,9
26/06/2014,1.36235,9
27/06/2014,1.3622,9
30/06/2014,1.3657,9
01/07/2014,1.3688,9
02/07/2014,1.36565,9
03/07/2014,1.3655,9
04/07/2014,1.35875,9
07/07/2014,1.36005,9
08/07/2014,1.3601,9
09/07/2014,1.3613,9
10/07/2014,1.36345,9
11/07/2014,1.36115,9
14/07/2014,1.3629,9
15/07/2014,1.3605,9
16/07/2014,1.35435,9
17/07/2014,1.35315,9
18/07/2014,1.35345,9
21/07/2014,1.3526,9
22/07/2014,1.34855,9
23/07/2014,1.3468,9
24/07/2014,1.3485,9
25/07/2014,1.34455,9
28/07/2014,1.3438,9
29/07/2014,1.34395,9
30/07/2014,1.3402,9
31/07/2014,1.3392,9
01/08/2014,1.3391,9
04/08/2014,1.34275,9
05/08/2014,1.33925,9
06/08/2014,1.3367,9
07/08/2014,1.3375,9
08/08/2014,1.33885,9
11/08/2014,1.33875,9
12/08/2014,1.3356,9
13/08/2014,1.33505,9
14/08/2014,1.3362,9
15/08/2014,1.3384,9
18/08/2014,1.33855,9
19/08/2014,1.33545,9
20/08/2014,1.32945,9
21/08/2014,1.327,9
22/08/2014,1.32835,9
25/08/2014,1.32,9
26/08/2014,1.3193,9
27/08/2014,1.31825,9
28/08/2014,1.3207,9
29/08/2014,1.318,9
01/09/2014,1.3142,9
02/09/2014,1.3117,9
03/09/2014,1.31395,9
04/09/2014,1.31465,9
05/09/2014,1.2951,9
08/09/2014,1.2944,9
09/09/2014,1.2876,9
10/09/2014,1.2944,9
11/09/2014,1.2929,9
12/09/2014,1.29245,9
15/09/2014,1.2923,9
16/09/2014,1.29465,9
17/09/2014,1.2958,9
18/09/2014,1.2889,9
19/09/2014,1.2877,9
22/09/2014,1.2846,9
23/09/2014,1.28825,9
24/09/2014,1.2846,9
25/09/2014,1.2725,9
26/09/2014,1.275,9
29/09/2014,1.26755,9
30/09/2014,1.2664,9
01/10/2014,1.26005,9
02/10/2014,1.26455,9
03/10/2014,1.26305,9
06/10/2014,1.25465,9
07/10/2014,1.2634,9
08/10/2014,1.2665,9
09/10/2014,1.276,9
10/10/2014,1.2671,9
13/10/2014,1.2675,9
14/10/2014,1.26825,9
15/10/2014,1.26535,9
16/10/2014,1.2799,9
17/10/2014,1.2833,9
20/10/2014,1.2756,9
21/10/2014,1.28115,9
22/10/2014,1.26895,9
23/10/2014,1.2661,9
24/10/2014,1.26565,9
27/10/2014,1.2697,9
28/10/2014,1.2697,9
29/10/2014,1.27235,9
30/10/2014,1.25745,9
31/10/2014,1.25735,9
03/11/2014,1.24995,9
04/11/2014,1.25115,9
05/11/2014,1.25025,9
06/11/2014,1.2504,9
07/11/2014,1.23955,9
10/11/2014,1.2475,9
11/11/2014,1.24115,9
12/11/2014,1.2472,9
13/11/2014,1.24655,9
14/11/2014,1.24655,9
17/11/2014,1.2522,9
18/11/2014,1.24945,9
19/11/2014,1.25445,9
20/11/2014,1.2518,9
21/11/2014,1.2468,9
24/11/2014,1.2382,9
25/11/2014,1.24365,9
26/11/2014,1.2472,9
27/11/2014,1.24865,9
28/11/2014,1.24395,9
01/12/2014,1.24435,9
02/12/2014,1.2441,9
03/12/2014,1.23345,9
04/12/2014,1.23195,9
05/12/2014,1.23725,9
08/12/2014,1.22635,9
09/12/2014,1.23575,9
10/12/2014,1.23915,9
11/12/2014,1.24445,9
12/12/2014,1.2424,9
15/12/2014,1.2443,9
16/12/2014,1.24815,9
17/12/2014,1.24675,9
18/12/2014,1.23285,9
19/12/2014,1.22825,9
22/12/2014,1.227,9
23/12/2014,1.22335,9
24/12/2014,1.2196,9
25/12/2014,1.22395,9
26/12/2014,1.21925,9
29/12/2014,1.2181,9
30/12/2014,1.21745,9
31/12/2014,1.21545,9
01/01/2015,1.2098,9
02/01/2015,1.2048,9
05/01/2015,1.1957,9
06/01/2015,1.1946,9
07/01/2015,1.18675,9
08/01/2015,1.1794,9
09/01/2015,1.18065,9
12/01/2015,1.18165,9
13/01/2015,1.18215,9
14/01/2015,1.1792,9
15/01/2015,1.17595,9
16/01/2015,1.16135,9
19/01/2015,1.15845,9
20/01/2015,1.15885,9
21/01/2015,1.1572,9
22/01/2015,1.16025,9
23/01/2015,1.1272,9
26/01/2015,1.12365,9
27/01/2015,1.1338,9
28/01/2015,1.1336,9
29/01/2015,1.1287,9
30/01/2015,1.1342,9
02/02/2015,1.1324,9
03/02/2015,1.13245,9
04/02/2015,1.14565,9
05/02/2015,1.1373,9
06/02/2015,1.1448,9
09/02/2015,1.1339,9
10/02/2015,1.1314,9
11/02/2015,1.1313,9
12/02/2015,1.13225,9
13/02/2015,1.14255,9
16/02/2015,1.14175,9
17/02/2015,1.13525,9
18/02/2015,1.14075,9
19/02/2015,1.1433,9
20/02/2015,1.13305,9
23/02/2015,1.1342,9
24/02/2015,1.13195,9
25/02/2015,1.1379,9
26/02/2015,1.13535,9
27/02/2015,1.1219,9
02/03/2015,1.11935,9
03/03/2015,1.1188,9
04/03/2015,1.1135,9
05/03/2015,1.1045,9
06/03/2015,1.09965,9
09/03/2015,1.0892,9
10/03/2015,1.0759,9
11/03/2015,1.06445,9
12/03/2015,1.05965,9
13/03/2015,1.0619,9
16/03/2015,1.0536,9
17/03/2015,1.05875,9
18/03/2015,1.06095,9
19/03/2015,1.0658,9
20/03/2015,1.0688,9
23/03/2015,1.0791,9
24/03/2015,1.09865,9
25/03/2015,1.09625,9
26/03/2015,1.1032,9
27/03/2015,1.08215,9
30/03/2015,1.0862,9
31/03/2015,1.0724,9
01/04/2015,1.07345,9
02/04/2015,1.08295,9
03/04/2015,1.088,9
06/04/2015,1.0983,9
07/04/2015,1.0851,9
08/04/2015,1.0859,9
09/04/2015,1.07435,9
10/04/2015,1.06065,9
13/04/2015,1.05565,9
14/04/2015,1.05505,9
15/04/2015,1.05815,9
16/04/2015,1.0633,9
17/04/2015,1.0822,9
20/04/2015,1.07535,9
21/04/2015,1.0683,9
22/04/2015,1.07775,9
23/04/2015,1.07275,9
24/04/2015,1.08855,9
27/04/2015,1.0835,9
28/04/2015,1.09045,9
29/04/2015,1.1007,9
30/04/2015,1.12085,9
01/05/2015,1.1256,9
04/05/2015,1.1142,9
05/05/2015,1.10985,9
06/05/2015,1.1228,9
07/05/2015,1.1357,9
08/05/2015,1.12345,9
11/05/2015,1.1168,9
12/05/2015,1.12575,9
13/05/2015,1.12275,9
14/05/2015,1.14035,9
15/05/2015,1.136,9
18/05/2015,1.13855,9
19/05/2015,1.1195,9
20/05/2015,1.1109,9
21/05/2015,1.11545,9
22/05/2015,1.11685,9
25/05/2015,1.0973,9
26/05/2015,1.0892,9
27/05/2015,1.09195,9
28/05/2015,1.09415,9
29/05/2015,1.0958,9
01/06/2015,1.0899,9
02/06/2015,1.0983,9
03/06/2015,1.11305,9
04/06/2015,1.1337,9
05/06/2015,1.12585,9
08/06/2015,1.11195,9
09/06/2015,1.1282,9
10/06/2015,1.1318,9
11/06/2015,1.12665,9
12/06/2015,1.11675,9
15/06/2015,1.12385,9
16/06/2015,1.12595,9
17/06/2015,1.12635,9
18/06/2015,1.13845,9
19/06/2015,1.13135,9
22/06/2015,1.13415,9
23/06/2015,1.1239,9
24/06/2015,1.12195,9
25/06/2015,1.11875,9
26/06/2015,1.12045,9
29/06/2015,1.1122,9
30/06/2015,1.1142,9
01/07/2015,1.1148,9
02/07/2015,1.1076,9
03/07/2015,1.1107,9
06/07/2015,1.1062,9
07/07/2015,1.09665,9
08/07/2015,1.10445,9
09/07/2015,1.1045,9
10/07/2015,1.11135,9
13/07/2015,1.10615,9
14/07/2015,1.1029,9
15/07/2015,1.1028,9
16/07/2015,1.09055,9
17/07/2015,1.08905,9
20/07/2015,1.08505,9
21/07/2015,1.0856,9
22/07/2015,1.09385,9
23/07/2015,1.0991,9
24/07/2015,1.09385,9
27/07/2015,1.1078,9
28/07/2015,1.1065,9
29/07/2015,1.1063,9
30/07/2015,1.0969,9
31/07/2015,1.0937,9
03/08/2015,1.09705,9
04/08/2015,1.09705,9
05/08/2015,1.0858,9
06/08/2015,1.0887,9
07/08/2015,1.0924,9
10/08/2015,1.09645,9
11/08/2015,1.10375,9
12/08/2015,1.11325,9
13/08/2015,1.1119,9
14/08/2015,1.114,9
17/08/2015,1.11045,9
18/08/2015,1.1076,9
19/08/2015,1.1054,9
20/08/2015,1.11425,9
21/08/2015,1.1259,9
24/08/2015,1.14695,9
25/08/2015,1.1556,9
26/08/2015,1.14735,9
27/08/2015,1.1283,9
28/08/2015,1.1288,9
31/08/2015,1.1205,9
01/09/2015,1.1275,9
02/09/2015,1.12805,9
03/09/2015,1.12395,9
04/09/2015,1.11395,9
07/09/2015,1.11615,9
08/09/2015,1.1183,9
09/09/2015,1.1194,9
10/09/2015,1.1197,9
11/09/2015,1.1291,9
14/09/2015,1.1337,9
15/09/2015,1.1304,9
16/09/2015,1.12545,9
17/09/2015,1.133,9
18/09/2015,1.14475,9
21/09/2015,1.1297,9
22/09/2015,1.1196,9
23/09/2015,1.1113,9
24/09/2015,1.11995,9
25/09/2015,1.11385,9
28/09/2015,1.1181,9
29/09/2015,1.1227,9
30/09/2015,1.1228,9
01/10/2015,1.11625,9
02/10/2015,1.1164,9
05/10/2015,1.1259,9
06/10/2015,1.12065,9
07/10/2015,1.12415,9
08/10/2015,1.12935,9
09/10/2015,1.1324,9
12/10/2015,1.138,9
13/10/2015,1.1382,9
14/10/2015,1.1407,9
15/10/2015,1.14425,9
16/10/2015,1.13605,9
19/10/2015,1.1361,9
20/10/2015,1.1359,9
21/10/2015,1.1361,9
22/10/2015,1.13135,9
23/10/2015,1.11295,9
26/10/2015,1.1039,9
27/10/2015,1.10445,9
28/10/2015,1.10445,9
29/10/2015,1.09425,9
30/10/2015,1.10065,9
02/11/2015,1.10185,9
03/11/2015,1.09935,9
04/11/2015,1.0924,9
05/11/2015,1.08835,9
06/11/2015,1.08715,9
09/11/2015,1.0767,9
10/11/2015,1.0748,9
11/11/2015,1.0739,9
12/11/2015,1.0712,9
13/11/2015,1.07565,9
16/11/2015,1.07385,9
17/11/2015,1.0646,9
18/11/2015,1.06705,9
19/11/2015,1.0689,9
20/11/2015,1.0679,9
23/11/2015,1.06305,9
24/11/2015,1.066,9
25/11/2015,1.06645,9
26/11/2015,1.06115,9
27/11/2015,1.0618,9
30/11/2015,1.05745,9
01/12/2015,1.0607,9
02/12/2015,1.06185,9
03/12/2015,1.0575,9
04/12/2015,1.0871,9
07/12/2015,1.08135,9
08/12/2015,1.08705,9
09/12/2015,1.092,9
10/12/2015,1.09805,9
11/12/2015,1.0963,9
14/12/2015,1.09535,9
15/12/2015,1.10255,9
16/12/2015,1.094,9
17/12/2015,1.08665,9
18/12/2015,1.08275,9
21/12/2015,1.08585,9
22/12/2015,1.09175,9
23/12/2015,1.09185,9
24/12/2015,1.0954,9
25/12/2015,1.09345,9
28/12/2015,1.09695,9
29/12/2015,1.09865,9
30/12/2015,1.09355,9
31/12/2015,1.09225,9
01/01/2016,1.086,9
04/01/2016,1.0925,9
05/01/2016,1.079,9
06/01/2016,1.0736,9
07/01/2016,1.08085,9
08/01/2016,1.0872,9
11/01/2016,1.08845,9
12/01/2016,1.0885,9
13/01/2016,1.0823,9
14/01/2016,1.0914,9
15/01/2016,1.0901,9
18/01/2016,1.089,9
19/01/2016,1.08835,9
20/01/2016,1.0962,9
21/01/2016,1.08995,9
22/01/2016,1.0843,9
25/01/2016,1.0827,9
26/01/2016,1.0845,9
27/01/2016,1.0867,9
28/01/2016,1.09025,9
29/01/2016,1.0894,9
01/02/2016,1.085,9
02/02/2016,1.09155,9
03/02/2016,1.0908,9
04/02/2016,1.11325,9
05/02/2016,1.11945,9
08/02/2016,1.11535,9
09/02/2016,1.1177,9
10/02/2016,1.126,9
11/02/2016,1.1316,9
12/02/2016,1.128,9
15/02/2016,1.1194,9
16/02/2016,1.11715,9
17/02/2016,1.116,9
18/02/2016,1.1133,9
19/02/2016,1.1102,9
22/02/2016,1.1089,9
23/02/2016,1.10315,9
24/02/2016,1.09995,9
25/02/2016,1.10195,9
26/02/2016,1.1022,9
29/02/2016,1.0921,9
01/03/2016,1.08735,9
02/03/2016,1.08645,9
03/03/2016,1.0876,9
04/03/2016,1.0939,9
07/03/2016,1.0948,9
08/03/2016,1.1028,9
09/03/2016,1.0977,9
10/03/2016,1.0963,9
11/03/2016,1.1113,9
14/03/2016,1.11165,9
15/03/2016,1.1111,9
16/03/2016,1.1087,9
17/03/2016,1.12905,9
18/03/2016,1.12645,9
21/03/2016,1.1249,9
22/03/2016,1.12,9
23/03/2016,1.1197,9
24/03/2016,1.1166,9
25/03/2016,1.1164,9
28/03/2016,1.1171,9
29/03/2016,1.1182,9
30/03/2016,1.13205,9
31/03/2016,1.1357,9
01/04/2016,1.13975,9
04/04/2016,1.13715,9
05/04/2016,1.13695,9
06/04/2016,1.13485,9
07/04/2016,1.1387,9
08/04/2016,1.1387,9
11/04/2016,1.1393,9
12/04/2016,1.1434,9
13/04/2016,1.1339,9
14/04/2016,1.1268,9
15/04/2016,1.12645,9
18/04/2016,1.1304,9
19/04/2016,1.1333,9
20/04/2016,1.1365,9
21/04/2016,1.1293,9
22/04/2016,1.1273,9
25/04/2016,1.1256,9
26/04/2016,1.1293,9
27/04/2016,1.13225,9
28/04/2016,1.1358,9
29/04/2016,1.13785,9
02/05/2016,1.1479,9
03/05/2016,1.15935,9
04/05/2016,1.14895,9
