Date,USEURSP
02/05/2007,1.35955
03/05/2007,1.35655
04/05/2007,1.35875
07/05/2007,1.36215
08/05/2007,1.35265
09/05/2007,1.35515
10/05/2007,1.3513
11/05/2007,1.35225
14/05/2007,1.35385
15/05/2007,1.35965
16/05/2007,1.35735
17/05/2007,1.34915
18/05/2007,1.34945
21/05/2007,1.34575
22/05/2007,1.34625
23/05/2007,1.34895
24/05/2007,1.34355
25/05/2007,1.34565
28/05/2007,1.34565
29/05/2007,1.34835
30/05/2007,1.34305
31/05/2007,1.34565
01/06/2007,1.34185
04/06/2007,1.3483
05/06/2007,1.35225
06/06/2007,1.34925
07/06/2007,1.34585
08/06/2007,1.33595
11/06/2007,1.33445
12/06/2007,1.33165
13/06/2007,1.33045
14/06/2007,1.33125
15/06/2007,1.3364
18/06/2007,1.33955
19/06/2007,1.34085
20/06/2007,1.34175
21/06/2007,1.33985
22/06/2007,1.34285
25/06/2007,1.34525
26/06/2007,1.34605
27/06/2007,1.34315
28/06/2007,1.34645
29/06/2007,1.35055
02/07/2007,1.36285
03/07/2007,1.36115
04/07/2007,1.36235
05/07/2007,1.35995
06/07/2007,1.36315
09/07/2007,1.36275
10/07/2007,1.37195
11/07/2007,1.3776
12/07/2007,1.37705
13/07/2007,1.37745
16/07/2007,1.37735
17/07/2007,1.37855
18/07/2007,1.38085
19/07/2007,1.38225
